Time,Qinf,TSS,VSS,tCOD,fCOD,TKN,NH4,NO3,tBOD,fBOD,Qeff,TSSeff,VSSeff,tCODeff,fCODeff,TKNeff,NH4eff,NO3eff,TBODeff,fBODeff
1,20401.7052083333,183.48630089104,149.41497387479,422.849878093333,147.95434426,46.0470108371667,30.0731489575,0,340.794371301667,117.035462843333,19088.7910032043,10.088928090507,7.37720382543602,47.9371576180663,36.9991268587585,4.14161200114313,1.35674757110747,4.72963806604514,9.31389543594467,3.56470005170513
2,18969.0138875,186.210974663454,159.021703625954,423.584431327917,130.071857952917,40.7000598865417,25.76410487,0,345.053524369583,104.451012494583,18321.7397412555,10.3072856445477,7.55019017515381,43.4509613799609,32.2515416540738,3.6951537687666,1.05817665286171,1.73959766464003,9.72041277256478,3.95911757558725
3,19636.2880625,197.879315863265,160.649871186181,447.047198447917,150.15309078125,46.45725001425,30.0574231825,0,364.13130628125,120.435392114583,18775.8369711215,10.2538523924536,7.53176774429156,43.5697760028494,32.3980409464374,4.14947469275884,1.5003980048804,2.21451852582316,9.54735490591577,3.90281220628429
4,19795.90425,196.904995444298,160.208146030131,446.510470337083,151.236067212083,46.0263668896667,30.2140709133333,0,363.175128920417,122.802524462083,18783.5986912826,10.1637784922806,7.4701345843905,42.9222543449718,31.8469702856947,4.10087424136245,1.52283554850948,3.184703224708,9.47286116878216,3.92915341730706
5,20564.6633333333,196.735843863523,166.219013871857,445.719747380417,140.83256546375,44.8221047128333,28.2108201383333,0,356.787545130417,110.13054408875,19543.4669937552,9.98970639082265,7.36472115004515,45.1864956611716,34.2668895218862,4.28210255134865,1.61001358896314,2.98521684618021,9.37738448336543,3.95778685870974
6,15729.558275,189.73473688764,148.69817450264,430.571069845,156.022692886667,45.9901230772083,31.3023460941667,0,354.423507428333,128.306533053333,14486.4116041289,9.72206525186285,7.17914028053417,42.5514205241466,31.9097457996216,3.76671469594569,1.23450197462595,2.28974376044788,8.93357790507655,3.70872025317092
7,17706.6573,164.782015644132,127.943810307632,373.114269606333,136.441765927167,40.9941475842917,27.40556414,0,305.034265148,109.149405218833,16566.6617265282,9.17323199875988,6.73778178305185,41.1609419204834,31.1740157589023,3.98439235118505,1.51733657047669,2.80558362078037,8.41900092055145,3.60202798107176
8,18912.2846916667,189.647613604625,154.701568266292,430.752665895,145.714789311667,45.7570715175833,29.0954847058333,0,345.676170353333,113.980125186667,17990.5527302496,8.95726773381919,6.56922303962521,42.851950368769,33.1118858297644,4.35172992193523,1.7914662401924,2.67980733181351,8.63000580377092,3.95719688127707
9,23287.710975,179.196341099454,150.284302441954,404.839447278333,128.38330882,41.3237120022917,25.6509620279167,0,326.615679736667,101.551871528333,22326.0862049009,9.00222377232306,6.63994764577676,44.0094701590763,34.1647953022133,4.13753066662493,1.53719592098595,2.92867785998938,8.98071472562364,4.21305201809017
10,21100.5025833333,188.758751834125,149.335628277042,425.30433119875,150.05358407375,44.4378902289167,29.8674444425,0,348.332984490417,123.413136240417,20089.4150836069,9.03188407560102,6.69863751271568,39.1671017471106,29.2342313398838,4.80814925148582,2.41558180696902,3.04832772597706,9.31460515753138,4.43301244386558
