Time,Qinf,TSS,VSS,tCOD,fCOD,TKN,NH4,NO3,tBOD,fBOD,Qeff,TSSeff,VSSeff,tCODeff,fCODeff,TKNeff,NH4eff,NO3eff,TBODeff,fBODeff
1,20401.7052083333,183.48630089104,149.41497387479,422.849878093333,147.95434426,46.0470108371667,30.0731489575,0,340.794371301667,117.035462843333,19021.7636397374,10.0585813784203,7.35513490766299,47.8777105055895,36.9726628365494,4.04135638593511,1.26123225013222,4.88404196208775,9.26964888447964,3.53748779200225
2,18969.0138875,186.210974663454,159.021703625954,423.584431327917,130.071857952917,40.7000598865417,25.76410487,0,345.053524369583,104.451012494583,18170.2072310875,10.1721055126379,7.45248173470332,43.3130101432425,32.2587546512634,3.63122870093927,1.0017207824994,1.77236628334829,9.65694608238918,3.96648770979617
3,19636.2880625,197.879315863265,160.649871186181,447.047198447917,150.15309078125,46.45725001425,30.0574231825,0,364.13130628125,120.435392114583,18617.8529024122,10.0023200241196,7.35091439748754,43.3222230717711,32.4187593692614,4.10019239416079,1.46581858955416,2.24608582014225,9.44430953457077,3.92355873408717
4,19795.90425,196.904995444298,160.208146030131,446.510470337083,151.236067212083,46.0263668896667,30.2140709133333,0,363.175128920417,122.802524462083,18657.7246186346,9.8152571519923,7.22100601853735,42.4976444030389,31.7913235691577,4.06845654224862,1.51232935989462,3.2376502124795,9.25655602794493,3.87372322571884
5,20564.6633333333,196.735843863523,166.219013871857,445.719747380417,140.83256546375,44.8221047128333,28.2108201383333,0,356.787545130417,110.13054408875,19408.8984965996,9.56508213448744,7.06288570358456,44.69330869062,34.2195158709114,4.43137382243867,1.77577816246429,2.72667067705813,9.14652577083338,3.91026110755068
6,15729.558275,189.73473688764,148.69817450264,430.571069845,156.022692886667,45.9901230772083,31.3023460941667,0,354.423507428333,128.306533053333,14582.3013893773,9.2975581149776,6.88036501043644,42.0833401114147,31.8829277175759,3.93627279288149,1.42069415447496,2.10962899965054,8.74017229848558,3.68186434777571
7,17706.6573,164.782015644132,127.943810307632,373.114269606333,136.441765927167,40.9941475842917,27.40556414,0,305.034265148,109.149405218833,16756.0275020515,8.94280088984084,6.58307651186074,40.8740164298256,31.1158320337165,4.07391713968273,1.619216950377,2.6256156489133,8.30342517057561,3.54372475146621
8,18912.2846916667,189.647613604625,154.701568266292,430.752665895,145.714789311667,45.7570715175833,29.0954847058333,0,345.676170353333,113.980125186667,18066.5434548468,8.83845576773376,6.49571762021369,42.6861715551165,33.0535697362437,4.55330501925281,1.98963315213006,2.40490702111719,8.57121253172914,3.89898947913005
9,23287.710975,179.196341099454,150.284302441954,404.839447278333,128.38330882,41.3237120022917,25.6509620279167,0,326.615679736667,101.551871528333,22362.4428887579,8.93225122914528,6.6009737213728,43.848105172764,34.0600525662521,4.25742371568996,1.65530336182418,2.67532160184367,8.89464081170766,4.10832820612131
10,21100.5025833333,188.758751834125,149.335628277042,425.30433119875,150.05358407375,44.4378902289167,29.8674444425,0,348.332984490417,123.413136240417,20067.9625652342,8.98716470081359,6.67670110983508,39.0441183131032,29.1424305603381,4.95327257558335,2.55258589363256,2.90745800937651,9.24766473835593,4.34109389199877
11,37735.9030416667,129.080357705323,109.32339593949,288.716813929583,87.0397038504167,27.6187517525,17.4031886225833,0,231.36641428375,66.68813824625,36523.2608075459,9.0450800368463,6.75747762624013,37.4543238620393,27.4270472963446,3.86836585650961,1.54408977016258,2.58678740395912,10.1944577442602,5.13164168604831
12,25356.03625,146.267374401163,119.954432683413,336.75187184825,115.20428119825,36.4923547335,23.0961992997917,0,269.829903056583,87.92364219825,24158.72441073,8.86591733842738,6.66191783651116,36.8548254958699,26.9784512550825,4.49702163807951,2.18692920352686,3.0011271399298,9.15580536616798,4.14291853660678
13,19489.1296916667,149.188125694056,118.519896856556,339.47021190375,120.80168577875,36.72316059375,24.1907856908333,0,271.56154540375,91.6635351954167,18503.3893126472,8.68000089231325,6.52256401166725,42.0504421363745,32.3850695593097,3.82658433922888,1.37352662034424,3.88677738872156,8.90893547340461,4.016672132183
14,31440.611075,107.084972134657,86.6366841237819,238.133336829625,78.089791392125,25.5420946982083,15.6644997844167,0,189.926005454625,58.137375892125,30817.2020814117,8.61702575404801,6.45505065078094,37.6450529772891,28.0741345240476,4.06755038690577,1.7396094612073,2.49447657843873,8.80028644118839,4.01489776990448
15,38947.4587916667,106.640139593904,87.1406361989869,237.724638242375,77.049972917375,26.2829622495,15.6283986124583,0,191.155843284042,60.793835542375,38345.3441584925,8.84973541777296,6.63547650181343,31.5805315475486,21.7417980279507,4.17584706040247,2.02379817192102,3.37057286981995,9.34074184514971,4.40831225514189
16,45786.5525416667,92.3620099952339,78.324460360859,212.062614463208,67.3619449840417,21.60511316875,13.3611123829167,0,167.823812921542,48.245665192375,44967.4132150907,9.14735600117817,6.89791588382797,32.0965753774068,21.8664996880476,4.05998474846025,1.91830176322148,2.18722007149345,9.76925459760029,4.57256442318879
17,47410.4687916667,93.8400233008727,77.5688777265811,210.010793736917,68.0074235660833,22.1111838229583,13.5485731765417,0,169.657242841083,54.9354960494167,46476.7698736717,9.17674619507341,6.96456595917914,28.8153715239961,18.4907756487609,4.53817296580265,2.55714066584196,2.90101918345896,10.1803464234449,4.90188295989311
18,40265.90625,104.597726153159,89.8539820192002,234.164970445917,68.0298324584167,22.724362638125,13.58095941525,0,191.439308975083,53.5457288209167,39316.8156042972,9.22046594944551,7.03586500306796,29.8566826537366,19.4229780037357,3.7979804231053,1.78496427558959,1.8965845851712,10.5753180453552,5.19687187508504
19,28165.1007083333,140.148669961059,117.296622867517,317.62118011775,101.486189859417,32.8628773854583,20.2049694030417,0,253.297855201083,75.64659344275,27189.5067779489,9.17566979178828,7.03441318568189,36.9966676933828,26.5716539847652,4.92980368209781,2.65553485360744,4.34881846416936,10.3885331058273,5.00901663135621
20,19604.8090416667,161.156721150785,127.630987561202,363.041331444583,127.78383511125,38.7280860575833,25.6120566779167,0,290.96773973625,97.8639680695833,18734.4560505227,9.07863392452974,6.95417238821865,43.0318277528872,32.7289396396131,3.9091151413841,1.45077789514705,4.53423021328311,10.1265739049773,4.83700034688841
21,20309.7480833333,134.445154200749,109.296453271707,311.00321623625,109.345826590417,34.376124525,21.9029507603333,0,245.914908069583,79.9326551320833,19454.8015901271,8.88037212772387,6.77074666262652,43.970685669135,33.9402513754263,3.911442779348,1.3887579125627,4.8026493695916,9.34881339834185,4.28797912755888
22,20539.902875,180.338493065061,147.580518026728,412.285948672083,140.930295880417,43.0818816820417,28.10591723625,0,332.61678671375,110.45385558875,19828.1594900975,8.88973743846857,6.76485602758114,45.6140257716857,35.5887878663337,4.53859148212689,1.94573170205169,4.26605467200905,9.59763903742973,4.57488504913439
23,22306.0763333333,181.463880755984,144.424222709318,407.446233832083,140.86206224875,43.6972847742917,28.4315492895833,0,329.072690665417,111.25178824875,21607.8635414665,9.20693205242045,7.01795564705325,44.5078246150772,34.1069750861564,4.80802001041441,2.24580551228017,5.26022467505973,10.3066599563697,5.03504480170944
24,20096.98785,196.410611472735,161.360769618152,441.896537944583,144.847445319583,44.7528683285,28.7463589270833,0,358.35491098625,115.223463527917,19118.3253321706,9.32012447932002,7.09987073262282,45.8970415841078,35.3760272400899,4.42410067756534,1.82634020210711,4.56840717605276,10.4957970460279,5.11660182943494
25,21192.4589166667,184.569806445094,150.714964111344,415.950606122083,137.604047205417,42.9590816119167,27.5191290120833,0,336.098121122083,110.319248622083,20075.7077782889,9.29655650529143,7.09295656123033,44.0328664780839,33.5218501863482,4.45237302159692,1.92245247055418,4.91143034770329,10.5307606672494,5.13105165299671
26,20970.4310833333,205.587991730969,160.208519252219,458.4199832675,163.323079009167,48.545670139875,32.6830145420833,0,375.332018559167,136.3211163425,20519.8289045131,9.45201412884831,7.20958147613555,43.1400795136852,32.4550311263619,4.63702851994046,2.1471507479323,4.81117960969777,10.8491375031137,5.31555000982997
